origin,target_month,horizon,model,actual,predicted
2023-05-01,2023-06-01,1,Seasonal Naive,44020,33199.0
2023-05-01,2023-06-01,1,Naive,44020,44803.0
2023-05-01,2023-06-01,1,SARIMAX,44020,45265.089569518146
2023-05-01,2023-07-01,2,Holt-Winters (damped),36637,44301.778284036416
2023-05-01,2023-07-01,2,Linear Trend + Exog,36637,38443.14078063347
2023-05-01,2023-07-01,2,Ridge (All Socioeconomic Indicators),36637,38654.61575624393
2023-05-01,2023-07-01,2,Seasonal Naive,36637,30405.0
2023-05-01,2023-07-01,2,Naive,36637,44803.0
2023-05-01,2023-07-01,2,SARIMAX,36637,42966.71059127758
2023-05-01,2023-08-01,3,Holt-Winters (damped),47222,45978.56253261267
2023-05-01,2023-08-01,3,Linear Trend + Exog,47222,38059.37331286046
2023-05-01,2023-08-01,3,Ridge (All Socioeconomic Indicators),47222,38630.78365931056
2023-05-01,2023-08-01,3,Seasonal Naive,47222,33811.0
2023-05-01,2023-08-01,3,Naive,47222,44803.0
2023-05-01,2023-08-01,3,SARIMAX,47222,43537.76066791626
2023-06-01,2023-07-01,1,Holt-Winters (damped),36637,44101.61388591127
2023-06-01,2023-07-01,1,Linear Trend + Exog,36637,39272.977032329014
2023-06-01,2023-07-01,1,Ridge (All Socioeconomic Indicators),36637,39570.37361036547
2023-06-01,2023-07-01,1,Seasonal Naive,36637,30405.0
2023-06-01,2023-07-01,1,Naive,36637,44020.0
2023-06-01,2023-07-01,1,SARIMAX,36637,41866.280650319684
2023-06-01,2023-08-01,2,Holt-Winters (damped),47222,45727.64188812514
2023-06-01,2023-08-01,2,Linear Trend + Exog,47222,38938.7820340138
2023-06-01,2023-08-01,2,Ridge (All Socioeconomic Indicators),47222,39895.34089649224
2023-06-01,2023-08-01,2,Seasonal Naive,47222,33811.0
2023-06-01,2023-08-01,2,Naive,47222,44020.0
2023-06-01,2023-08-01,2,SARIMAX,47222,42224.85701420478
2023-06-01,2023-09-01,3,Holt-Winters (damped),42819,47311.41535813572
2023-06-01,2023-09-01,3,Linear Trend + Exog,42819,38287.95805528501
2023-06-01,2023-09-01,3,Ridge (All Socioeconomic Indicators),42819,39936.55614316649
2023-06-01,2023-09-01,3,Seasonal Naive,42819,34266.0
2023-06-01,2023-09-01,3,Naive,42819,44020.0
2023-06-01,2023-09-01,3,SARIMAX,42819,41046.96028222176
2023-07-01,2023-08-01,1,Holt-Winters (damped),47222,40973.25866518911
2023-07-01,2023-08-01,1,Linear Trend + Exog,47222,38366.097975438766
2023-07-01,2023-08-01,1,Ridge (All Socioeconomic Indicators),47222,39424.99434831128
2023-07-01,2023-08-01,1,Seasonal Naive,47222,33811.0
2023-07-01,2023-08-01,1,Naive,47222,36637.0
2023-07-01,2023-08-01,1,SARIMAX,47222,38184.4773775563
2023-07-01,2023-09-01,2,Holt-Winters (damped),42819,42291.54096244288
2023-07-01,2023-09-01,2,Linear Trend + Exog,42819,37618.273769655694
2023-07-01,2023-09-01,2,Ridge (All Socioeconomic Indicators),42819,39379.65043622436
2023-07-01,2023-09-01,2,Seasonal Naive,42819,34266.0
2023-07-01,2023-09-01,2,Naive,42819,36637.0
2023-07-01,2023-09-01,2,SARIMAX,42819,36520.04886490504
2023-07-01,2023-10-01,3,Holt-Winters (damped),46159,42909.294601354704
2023-07-01,2023-10-01,3,Linear Trend + Exog,46159,36955.949937873724
2023-07-01,2023-10-01,3,Ridge (All Socioeconomic Indicators),46159,39104.22401581374
2023-07-01,2023-10-01,3,Seasonal Naive,46159,33128.0
2023-07-01,2023-10-01,3,Naive,46159,36637.0
2023-07-01,2023-10-01,3,SARIMAX,46159,34165.045359508804
2023-08-01,2023-09-01,1,Holt-Winters (damped),42819,45484.13106966448
2023-08-01,2023-09-01,1,Linear Trend + Exog,42819,40162.103491884365
2023-08-01,2023-09-01,1,Ridge (All Socioeconomic Indicators),42819,40752.25910672653
2023-08-01,2023-09-01,1,Seasonal Naive,42819,34266.0
2023-08-01,2023-09-01,1,Naive,42819,47222.0
2023-08-01,2023-09-01,1,SARIMAX,42819,41889.17710525991
2023-08-01,2023-10-01,2,Holt-Winters (damped),46159,46088.544849065365
2023-08-01,2023-10-01,2,Linear Trend + Exog,46159,39867.859055041
2023-08-01,2023-10-01,2,Ridge (All Socioeconomic Indicators),46159,40777.701762003155
2023-08-01,2023-10-01,2,Seasonal Naive,46159,33128.0
2023-08-01,2023-10-01,2,Naive,46159,47222.0
2023-08-01,2023-10-01,2,SARIMAX,46159,40356.629911133445
2023-08-01,2023-11-01,3,Holt-Winters (damped),49783,47707.199574938655
2023-08-01,2023-11-01,3,Linear Trend + Exog,49783,39616.51149402432
2023-08-01,2023-11-01,3,Ridge (All Socioeconomic Indicators),49783,41114.54572522626
2023-08-01,2023-11-01,3,Seasonal Naive,49783,37554.0
2023-08-01,2023-11-01,3,Naive,49783,47222.0
2023-08-01,2023-11-01,3,SARIMAX,49783,46378.38875627124
2023-09-01,2023-10-01,1,Holt-Winters (damped),46159,44465.25715063804
2023-09-01,2023-10-01,1,Linear Trend + Exog,46159,40762.50011694256
2023-09-01,2023-10-01,1,Ridge (All Socioeconomic Indicators),46159,40036.92760111547
2023-09-01,2023-10-01,1,Seasonal Naive,46159,33128.0
2023-09-01,2023-10-01,1,Naive,46159,42819.0
2023-09-01,2023-10-01,1,SARIMAX,46159,40405.66748280288
2023-09-01,2023-11-01,2,Holt-Winters (damped),49783,45837.4097162142
2023-09-01,2023-11-01,2,Linear Trend + Exog,49783,40582.94523383032
2023-09-01,2023-11-01,2,Ridge (All Socioeconomic Indicators),49783,39757.37235338019
2023-09-01,2023-11-01,2,Seasonal Naive,49783,37554.0
2023-09-01,2023-11-01,2,Naive,49783,42819.0
2023-09-01,2023-11-01,2,SARIMAX,49783,46297.60847129167
2023-09-01,2023-12-01,3,Holt-Winters (damped),39378,42007.15782894778
2023-09-01,2023-12-01,3,Linear Trend + Exog,39378,40590.249657837136
2023-09-01,2023-12-01,3,Ridge (All Socioeconomic Indicators),39378,40034.67933599776
2023-09-01,2023-12-01,3,Seasonal Naive,39378,33209.0
2023-09-01,2023-12-01,3,Naive,39378,42819.0
